count;dtCon
1;691
2;354
3;344
4;349
5;359
6;356
7;348
8;350
9;358
10;352
11;352
12;348
13;346
14;357
15;350
16;349
17;347
18;345
19;352
20;378
21;353
22;380
23;358
24;356
25;352
26;357
27;349
28;377
29;351
30;344
31;350
32;356
33;349
34;352
35;353
36;359
37;349
38;350
39;361
40;358
41;359
42;351
43;340
44;352
45;358
46;338
47;358
48;352
49;356
50;364
